Construct,Activator type,EPCAM_toxicity_score,CXCR4_toxicity_score,Toxicity_score_average
A05_A08_A09,Tripartite,3.449947502687464,5.5042141519506975,4.477080827319081
A05_A08_A10,Tripartite,-1.4168676875620994,-0.8517498098239522,-1.1343087486930257
A05_A08_A11,Tripartite,3.629659511040449,-0.3121516739267841,1.6587539185568323
A05_A08_A12,Tripartite,1.452355722114555,3.263549397324446,2.3579525597195006
A05_A08_A13,Tripartite,0.5575085591898351,0.422134393580964,0.4898214763853995
A05_A08_A14,Tripartite,1.3031362996333913,3.6287480288440177,2.4659421642387045
A05_A08_A15,Tripartite,2.6347184731309645,5.2794454298643405,3.9570819514976527
A05_A08_A16,Tripartite,0.3830153295747483,1.152415899311197,0.7677156144429726
A05_A08_A17,Tripartite,0.981703916229984,4.511915858827152,2.746809887528568
A05_A08_A18,Tripartite,-2.168804621007197,-2.3231698046391496,-2.2459872128231733
A05_A08_A19,Tripartite,1.7600053120821095,1.549766450742739,1.6548858814124243
A05_A08_A20,Tripartite,-0.6656811608753097,0.5441272686640813,-0.06077694610561418
A05_A08_A21,Tripartite,1.7470304339714342,2.246916948420356,1.9969736911958953
A05_A08_A22,Tripartite,1.4744881438400257,-1.1008873259758718,0.18680040893207694
A05_A08_A23,Tripartite,-0.2536858237730202,-0.3387846426220244,-0.2962352331975223
A05_A08_A24,Tripartite,1.2547389207099011,1.4896087615109517,1.3721738411104263
A05_A08_A25,Tripartite,-0.0087563062752606,1.4526791602356992,0.7219614269802193
A05_A09_A01,Tripartite,2.246311166195665,4.985824290472481,3.616067728334073
A05_A09_A02,Tripartite,-1.420207510785047,-1.9454879160346328,-1.6828477134098399
A05_A09_A03,Tripartite,2.438501726088436,1.93028053422048,2.184391130154458
A05_A09_A04,Tripartite,1.960999670769068,5.70830175692657,3.834650713847819
A05_A09_A05,Tripartite,0.8551957378873299,0.030944149938,0.44306994391266497
A05_A09_A06,Tripartite,3.923514800176193,5.35445136254858,4.638983081362387
A05_A09_A07,Tripartite,3.729742732545797,2.694500427934256,3.2121215802400265
A05_A09_A08,Tripartite,-0.951027910632392,0.6440601311015197,-0.15348388976543614
A05_A09_A09,Tripartite,2.43113632935904,4.298623660437875,3.3648799948984576
A05_A09_A10,Tripartite,1.756310159026384,1.3146943654630576,1.5355022622447208
A05_A09_A11,Tripartite,2.82626778667926,4.975737132378374,3.901002459528817
A05_A09_A12,Tripartite,1.416406282666807,0.7515986403202397,1.0840024614935233
A05_A09_A13,Tripartite,2.233392630106556,2.192491775433589,2.2129422027700727
A05_A09_A14,Tripartite,3.548893536533054,0.961254579321936,2.2550740579274953
A05_A09_A15,Tripartite,-1.27342708764461,0.1978497037508413,-0.5377886919468844
A05_A09_A16,Tripartite,1.6248088991942502,5.126533545454649,3.3756712223244496
A05_A09_A17,Tripartite,3.3101118387919675,2.993434879828907,3.1517733593104373
A05_A09_A18,Tripartite,-1.277519331474744,1.554124171323343,0.13830241992429948
A05_A09_A19,Tripartite,0.8227383338823971,3.022819371650413,1.922778852766405
A05_A09_A20,Tripartite,2.670190607514465,2.710404511067926,2.6902975592911953
A05_A09_A21,Tripartite,4.155270455540948,-0.2505042097461145,1.9523831228974167
A05_A09_A22,Tripartite,1.5668404761167776,0.0010699885428991,0.7839552323298383
A05_A09_A23,Tripartite,3.3194540319070334,3.036933863006746,3.1781939474568897
A05_A09_A24,Tripartite,0.3908926099795546,1.9295069564235283,1.1601997832015414
A05_A09_A25,Tripartite,3.1441481877183097,4.484377885994779,3.8142630368565444
A05_A10_A01,Tripartite,0.9541867858561616,0.3133756722435092,0.6337812290498354
A05_A10_A02,Tripartite,2.3097645425223754,1.608217180864304,1.9589908616933398
A05_A10_A03,Tripartite,-0.6328811503418369,-1.215897754162372,-0.9243894522521043
A05_A10_A04,Tripartite,1.615003902470028,1.4500149515783174,1.5325094270241726
A05_A10_A05,Tripartite,-0.145685708303428,-0.3257653257915985,-0.23572551704751327
A05_A10_A06,Tripartite,1.3358753629859392,1.7918621008428637,1.5638687319144013
A05_A10_A07,Tripartite,0.517171712604708,-5.746006369131274,-2.614417328263283
A05_A10_A08,Tripartite,0.1775719332608384,-0.6411152473564997,-0.23177165704783065
A05_A10_A09,Tripartite,1.376562034148839,5.4814365456389815,3.4289992898939103
A05_A10_A10,Tripartite,-1.144953534022784,-0.6364815365109999,-0.890717535266892
A05_A10_A11,Tripartite,3.1280318356395447,5.24871454638777,4.188373191013658
A05_A10_A12,Tripartite,-0.5308928689585191,0.7039928885955874,0.08655000981853417
A05_A10_A13,Tripartite,1.300535695469523,3.4593123073099625,2.379924001389743
A05_A10_A14,Tripartite,0.8159371925079311,3.295925321375624,2.0559312569417774
A05_A10_A15,Tripartite,3.089844365946106,4.271945642892642,3.680895004419374
A05_A10_A16,Tripartite,-1.1519233576597,-0.0357848596240127,-0.5938541086418564
A05_A10_A17,Tripartite,0.7035819908260512,2.4439953613550056,1.5737886760905284
A05_A10_A18,Tripartite,-1.2393162972908849,-1.1244867190248442,-1.1819015081578645
A05_A10_A19,Tripartite,-2.123100918842918,-0.654596450871372,-1.388848684857145
A05_A10_A20,Tripartite,-1.728023155314239,-2.822486585541161,-2.2752548704277
A05_A10_A21,Tripartite,1.4766977027496797,1.1756689842628094,1.3261833435062447
A05_A10_A22,Tripartite,-1.380728553254534,-0.5242909422596902,-0.9525097477571121
A05_A10_A23,Tripartite,-1.2083018705536834,-1.97653453614914,-1.5924182033514116
A05_A10_A24,Tripartite,0.2783636454720346,0.1173541884358084,0.19785891695392152
A05_A10_A25,Tripartite,-1.8771780081883649,-0.7864264974253201,-1.3318022528068425
A05_A11_A01,Tripartite,4.345724692089279,2.5411455144576163,3.4434351032734476
A05_A11_A02,Tripartite,2.618484496658458,5.238657619224549,3.9285710579415034
A05_A11_A03,Tripartite,0.2177640766389628,0.5748495543281115,0.39630681548353713
A05_A11_A04,Tripartite,0.5956304953445395,-0.2416066864685119,0.1770119044380138
A05_A11_A05,Tripartite,4.33148701383935,3.295491468822442,3.8134892413308963
A05_A11_A06,Tripartite,0.8313691871001351,3.813855344526466,2.3226122658133006
A05_A11_A07,Tripartite,1.6145510679533546,2.184515985306778,1.8995335266300664
A05_A11_A08,Tripartite,-2.2221452796007486,-1.0794063193645522,-1.6507757994826504
A05_A11_A09,Tripartite,3.646372561058112,0.5127744129685614,2.0795734870133367
A05_A11_A10,Tripartite,0.9396844129143432,0.1769858080259963,0.5583351104701698
A05_A11_A11,Tripartite,3.4747666468031224,3.8360333799507416,3.6554000133769318
A05_A11_A12,Tripartite,1.4312124474250625,-0.0142736534748508,0.7084693969751058
A05_A11_A13,Tripartite,3.1503071099801203,2.390699767346912,2.770503438663516
A05_A11_A14,Tripartite,2.488407041174858,1.3168741267917343,1.902640583983296
A05_A11_A15,Tripartite,1.373686418825879,2.659580174151193,2.016633296488536
A05_A11_A16,Tripartite,0.5668235978724097,1.0018452696861495,0.7843344337792796
A05_A11_A17,Tripartite,2.7348890380250217,6.077013413419781,4.405951225722402
A05_A11_A18,Tripartite,-0.6756224748594444,-0.2427231055127627,-0.4591727901861035
A05_A11_A19,Tripartite,1.7168670968728854,1.2119226743291511,1.4643948856010183
A05_A11_A20,Tripartite,1.5774484140637937,-0.0508400630855768,0.7633041754891084
A05_A11_A21,Tripartite,1.3213778247078176,2.0154773834051807,1.6684276040564991
A05_A11_A22,Tripartite,1.8969061553076791,2.639497772598921,2.2682019639532998
A05_A11_A23,Tripartite,0.1966368242295154,0.1831128681722557,0.18987484620088554
A05_A11_A24,Tripartite,1.6867137174674816,1.5008312246008069,1.593772471034144
A05_A11_A25,Tripartite,0.6170542857421334,0.4833931055585693,0.5502236956503513
A05_A12_A01,Tripartite,2.374795393664355,1.4897951904434286,1.9322952920538918
A05_A12_A02,Tripartite,1.4382702007831,2.2546658158076403,1.8464680082953702
A05_A12_A03,Tripartite,0.2645605204388802,1.692184634933361,0.9783725776861205
A05_A12_A04,Tripartite,1.502300095996156,-0.366114864284057,0.5680926158560495
A05_A12_A05,Tripartite,-0.3040034143667776,-0.9071707429195488,-0.6055870786431632
A05_A12_A06,Tripartite,3.475107705216873,1.8270200394787983,2.6510638723478355
A05_A12_A07,Tripartite,0.1113597830551694,-0.036195657517023,0.0375820627690732
A05_A12_A08,Tripartite,1.0926553287333267,-0.4732349022556246,0.30971021323885106
A05_A12_A09,Tripartite,-0.6210643365295797,0.5547920337065682,-0.033136151411505776
A05_A12_A10,Tripartite,-0.4421765527294142,-1.26884588336164,-0.8555112180455271
A05_A12_A11,Tripartite,1.2734412072401171,0.0476323486253191,0.6605367779327181
A05_A12_A12,Tripartite,1.0020628476279176,-0.8271268297330796,0.08746800894741902
A05_A12_A13,Tripartite,1.246749899685319,2.090285549274685,1.668517724480002
A05_A12_A14,Tripartite,0.3011789691152588,-0.1477146924647365,0.07673213832526116
A05_A12_A15,Tripartite,3.2777997713697813,2.5355904788657373,2.9066951251177593
A05_A12_A16,Tripartite,0.2310079620092333,-0.0612989970331526,0.08485448248804034
A05_A12_A17,Tripartite,-1.2735893946731691,-1.4532174480641369,-1.363403421368653
A05_A12_A18,Tripartite,-0.6294013073651741,-0.0556185893785056,-0.34250994837183985
A05_A12_A19,Tripartite,0.0743333419190748,-0.0347992919028456,0.0197670250081146
A05_A12_A20,Tripartite,-1.1242282115103177,0.5591542428965104,-0.28253698430690366
A05_A12_A21,Tripartite,0.6395677682802963,-2.3307311623438944,-0.8455816970317991
A05_A12_A22,Tripartite,0.9302370985592342,-0.448283725392834,0.2409766865832001
A05_A12_A23,Tripartite,-0.284783109443865,-1.575448151347811,-0.930115630395838
A05_A12_A24,Tripartite,-0.0483438822941342,-0.3416101917693396,-0.1949770370317369
A05_A12_A25,Tripartite,0.6633989622714673,-0.0238791397695895,0.3197599112509389
A05_A13_A01,Tripartite,1.6438501147995714,1.376087689197659,1.509968901998615
A05_A13_A02,Tripartite,-1.8685232851913427,0.4376936943487404,-0.7154147954213012
A05_A13_A03,Tripartite,0.997896433123246,3.137016290500737,2.0674563618119914
A05_A13_A04,Tripartite,2.9795010239693136,2.4292220834006537,2.7043615536849837
A05_A13_A05,Tripartite,-1.1713940262381093,-1.9790728596076157,-1.5752334429228625
A05_A13_A06,Tripartite,2.6004123417671225,2.863145455506542,2.7317788986368323
A05_A13_A07,Tripartite,-1.2853276898651305,0.4420344822623592,-0.42164660380138563
A05_A13_A08,Tripartite,-1.6981220898508271,-2.884840794101984,-2.2914814419764054
A05_A13_A09,Tripartite,0.9321094922957012,-0.376697830248848,0.2777058310234266
A05_A13_A10,Tripartite,0.8172551204485224,-0.4733376419112957,0.17195873926861338
A05_A13_A11,Tripartite,-0.5798427307008552,-0.7359787753369217,-0.6579107530188885
A05_A13_A12,Tripartite,0.3538509330495403,0.443996196947009,0.39892356499827464
A05_A13_A13,Tripartite,2.16844983181036,1.4188583317816794,1.7936540817960198
A05_A13_A14,Tripartite,-0.9153104354071488,0.8447945718459426,-0.0352579317806031
A05_A13_A15,Tripartite,0.8625132260553028,4.751158889362976,2.8068360577091394
A05_A13_A16,Tripartite,1.8240079587615043,2.1331138289906364,1.9785608938760704
A05_A13_A17,Tripartite,-0.069015117122631,-0.0134598187751722,-0.0412374679489016
A05_A13_A18,Tripartite,-1.6307019673412066,-1.710280203693316,-1.6704910855172614
A05_A13_A19,Tripartite,0.8707138093279428,2.1263538015756844,1.4985338054518136
A05_A13_A20,Tripartite,-0.2346349061978146,-0.7768969096154006,-0.5057659079066076
A05_A13_A21,Tripartite,-1.2290078554638617,-2.041387375875839,-1.6351976156698504
A05_A13_A22,Tripartite,1.8718963530156116,1.5133890284547675,1.6926426907351897
A05_A13_A23,Tripartite,-0.7500990123314945,1.5953612251932476,0.4226311064308766
A05_A13_A24,Tripartite,3.100777253428175,5.404876934133942,4.252827093781058
A05_A13_A25,Tripartite,1.438127307667976,3.808903768495471,2.6235155380817234
A05_A14_A01,Tripartite,2.94608044946773,1.956040058993245,2.4510602542304873
A05_A14_A02,Tripartite,0.7630839384199115,1.0840678952108194,0.9235759168153654
A05_A14_A03,Tripartite,0.1092975882578445,2.8060855827806184,1.4576915855192314
A05_A14_A04,Tripartite,0.7760725968705051,0.5082403541985341,0.6421564755345196
A05_A14_A05,Tripartite,-1.6165193168819254,-0.7476772224263334,-1.1820982696541293
A05_A14_A06,Tripartite,3.815513658702856,4.796424788184583,4.30596922344372
A05_A14_A07,Tripartite,0.361198730732889,-0.9936004217111964,-0.3162008454891537
A05_A14_A08,Tripartite,-0.5937618549390592,2.4768897304604414,0.941563937760691
A05_A14_A09,Tripartite,2.376338220164336,0.554799113531646,1.465568666847991
A05_A14_A10,Tripartite,0.6333020374323681,2.041410335554521,1.3373561864934445
A05_A14_A11,Tripartite,3.042620921661673,2.107748483064789,2.575184702363231
A05_A14_A12,Tripartite,1.0810579715666035,2.39238197175959,1.7367199716630968
A05_A14_A13,Tripartite,0.8574347284270186,2.0084138349554514,1.432924281691235
A05_A14_A14,Tripartite,-0.8570877774897474,-0.5735553183278292,-0.7153215479087883
A05_A14_A15,Tripartite,1.5119514346637557,2.565247513698992,2.0385994741813738
A05_A14_A16,Tripartite,0.1540694591229444,0.2262170285888668,0.19014324385590559
A05_A14_A17,Tripartite,0.9022792676161616,0.6194950724015521,0.7608871700088569
A05_A14_A18,Tripartite,-1.6095535715245068,-1.3265611124990098,-1.4680573420117584
A05_A14_A19,Tripartite,-0.0871743934293535,0.9676088933493076,0.440217249959977
A05_A14_A20,Tripartite,0.6464424299483258,1.0222661232634611,0.8343542766058935
A05_A14_A21,Tripartite,-0.2975173146444022,0.3603095362545405,0.031396110805069155
A05_A14_A22,Tripartite,-3.0474102619029546,-2.849262101106865,-2.94833618150491
A05_A14_A23,Tripartite,0.7231354559498024,0.9634386408114014,0.8432870483806019
A05_A14_A24,Tripartite,0.1946990845907472,2.260859150418039,1.227779117504393
A05_A14_A25,Tripartite,-0.3274861889018172,-0.7354267395298897,-0.5314564642158535
A05_A15_A01,Tripartite,2.6891192474117926,1.6175811117578751,2.1533501795848338
A05_A15_A02,Tripartite,2.1126482196580127,3.231936743486026,2.6722924815720193
A05_A15_A03,Tripartite,1.1039176914358513,-0.6094324906687941,0.24724260038352858
A05_A15_A04,Tripartite,2.3392713223476123,2.2800167459419205,2.3096440341447666
A05_A15_A05,Tripartite,3.2749799537782818,0.7196333899745188,1.9973066718764003
A05_A15_A06,Tripartite,-0.6592764897030299,-0.3931468932813995,-0.5262116914922147
A05_A15_A07,Tripartite,2.1969503248749365,2.0919913890559725,2.1444708569654543
A05_A15_A08,Tripartite,-0.4359173411168291,-2.282811895853178,-1.3593646184850035
A05_A15_A09,Tripartite,2.277689541626661,2.148652405038681,2.213170973332671
A05_A15_A10,Tripartite,1.531527223393888,4.429647230258822,2.980587226826355
A05_A15_A11,Tripartite,-0.6914746091450894,-1.3473581108231198,-1.0194163599841046
A05_A15_A12,Tripartite,2.1611890877240283,2.1275060115006728,2.1443475496123505
A05_A15_A13,Tripartite,3.424634430653717,4.357315343219874,3.890974886936795
A05_A15_A14,Tripartite,-0.2561405316108102,-0.7584851920877467,-0.5073128618492784
A05_A15_A15,Tripartite,5.103344154997167,5.712556066900259,5.407950110948713
A05_A15_A16,Tripartite,3.028744608415439,2.3868864422763414,2.7078155253458904
A05_A15_A17,Tripartite,3.4557734122410166,5.114528747628254,4.285151079934636
A05_A15_A18,Tripartite,-1.1257136681301043,0.2447160778520373,-0.4404987951390335
A05_A15_A19,Tripartite,2.041251961209781,2.0544785607001828,2.047865260954982
A05_A15_A20,Tripartite,2.960333321351733,1.1345018190717249,2.0474175702117288
A05_A15_A21,Tripartite,-0.0135890852547638,1.9829191698525697,0.984665042298903
A05_A15_A22,Tripartite,-0.9570661271755828,-1.1623070204581858,-1.0596865738168844
A05_A15_A23,Tripartite,1.907155446245237,2.6671162999283973,2.287135873086817
A05_A15_A24,Tripartite,1.42123593858262,3.316657367797126,2.368946653189873
A05_A15_A25,Tripartite,2.066122527408516,2.3179486343856337,2.192035580897075
A05_A16_A01,Tripartite,1.403524764911083,2.741179121362274,2.0723519431366784
A05_A16_A02,Tripartite,1.657868414569377,0.5213431412114118,1.0896057778903945
A05_A16_A03,Tripartite,0.6536053439848428,0.542997630389993,0.5983014871874179
A05_A16_A04,Tripartite,2.41785568279321,2.1438664703425387,2.2808610765678745
A05_A16_A05,Tripartite,-0.206255390480148,1.1943706412267523,0.49405762537330217
A05_A16_A06,Tripartite,2.016310294804473,2.0963942091646084,2.0563522519845407
A05_A16_A07,Tripartite,2.6496396418111168,1.281909474195575,1.9657745580033459
A05_A16_A08,Tripartite,-0.4056903617517675,0.6598416165332596,0.12707562739074604
A05_A16_A09,Tripartite,2.023140975484619,4.422222357072048,3.2226816662783335
A05_A16_A10,Tripartite,-1.1442064147751263,1.0655801530611786,-0.039313130856973855
A05_A16_A11,Tripartite,1.4666433321789352,2.1209323896322467,1.7937878609055908
A05_A16_A12,Tripartite,0.3277409323156864,-0.7820025370187557,-0.22713080235153463
A05_A16_A13,Tripartite,0.2208568838604322,1.3985931112617245,0.8097249975610783
A05_A16_A14,Tripartite,0.042161209177574,-0.2319596299279035,-0.09489921037516474
A05_A16_A15,Tripartite,1.6556290797705218,0.8858829249676101,1.2707560023690658
A05_A16_A16,Tripartite,-0.8545446647609637,-1.7183824249527688,-1.2864635448568662
A05_A16_A17,Tripartite,-0.0571467544138668,-0.7081323072061285,-0.3826395308099977
A05_A16_A18,Tripartite,-1.6589974142101227,-2.0756823075240045,-1.8673398608670637
A05_A16_A19,Tripartite,-1.1778081754167344,-2.789390262356205,-1.9835992188864697
A05_A16_A20,Tripartite,-1.6238661687024998,-1.0725349836409357,-1.3482005761717177
A05_A16_A21,Tripartite,0.3425897320412343,1.024374280796069,0.6834820064186516
A05_A16_A22,Tripartite,-0.4248834949332877,-1.6983781846775785,-1.061630839805433
A05_A16_A23,Tripartite,-0.7480602130941884,-1.9327210442996463,-1.3403906286969174
A05_A16_A24,Tripartite,-0.4159576234382656,0.1355439364707297,-0.14020684348376794
A05_A16_A25,Tripartite,-0.9251913566951128,-1.424437365277994,-1.1748143609865533
A05_A17_A01,Tripartite,3.92098074613167,4.4988737620519474,4.2099272540918085
A05_A17_A02,Tripartite,3.093226830483712,2.3554771635794363,2.724351997031574
A05_A17_A03,Tripartite,1.5504908538438338,2.2797362733355917,1.9151135635897127
A05_A17_A04,Tripartite,0.8424015942322663,3.823176933841341,2.3327892640368035
A05_A17_A05,Tripartite,1.3209301995301812,1.6175244972269298,1.4692273483785554
A05_A17_A06,Tripartite,1.6279933783258878,3.364355256503789,2.4961743174148383
A05_A17_A07,Tripartite,4.236024057631604,2.4269710093384083,3.331497533485006
A05_A17_A08,Tripartite,-0.0798503259146425,2.3974183815369376,1.1587840278111476
A05_A17_A09,Tripartite,0.0638263351822914,-0.1105100806448647,-0.02334187273128665
A05_A17_A10,Tripartite,-0.0425099588651982,-0.6136610089558303,-0.32808548391051423
A05_A17_A11,Tripartite,2.233219154732832,3.924153038063321,3.0786860963980764
A05_A17_A12,Tripartite,0.3963954517106826,-0.3084771107098152,0.043959170500433686
A05_A17_A13,Tripartite,0.0840535794185831,1.6859024567208096,0.8849780180696963
A05_A17_A14,Tripartite,1.2506564757932574,3.5809096888261096,2.4157830823096837
A05_A17_A15,Tripartite,1.440429351484829,2.2743332592585115,1.8573813053716703
A05_A17_A16,Tripartite,-0.0624344447628942,0.2067512036524535,0.07215837944477965
A05_A17_A17,Tripartite,0.5889437038791522,2.667776248585678,1.6283599762324152
A05_A17_A18,Tripartite,-1.793985236078729,-1.4843138077125682,-1.6391495218956487
A05_A17_A19,Tripartite,0.4974399312575887,1.1818878372695176,0.8396638842635531
A05_A17_A20,Tripartite,-2.0681295964517488,-2.7691145062402778,-2.4186220513460133
A05_A17_A21,Tripartite,-1.7452749151225682,-2.626689765354897,-2.1859823402387324
A05_A17_A22,Tripartite,0.2182345774770656,0.1100130128993925,0.16412379518822906
A05_A17_A23,Tripartite,-0.5302718259244928,-1.4540965655349145,-0.9921841957297037
A05_A17_A24,Tripartite,1.3871139071116172,1.112809987082507,1.249961947097062
A05_A17_A25,Tripartite,0.4644774332709868,-0.5406784348615608,-0.038100500795286985
A05_A18_A01,Tripartite,1.0770589571480396,1.7647414539744384,1.420900205561239
A05_A18_A02,Tripartite,1.0973430005919518,2.291425837945249,1.6943844192686004
A05_A18_A03,Tripartite,-2.080270290575528,-1.5635268399389202,-1.8218985652572242
A05_A18_A04,Tripartite,-0.8743480090733114,-1.2704547612573305,-1.072401385165321
A05_A18_A05,Tripartite,0.793972413070342,2.091571907515028,1.442772160292685
A05_A18_A06,Tripartite,0.3048700449398951,3.140594344594797,1.722732194767346
A05_A18_A07,Tripartite,-1.9944310652916493,-2.262559719071261,-2.1284953921814553
A05_A18_A08,Tripartite,-1.707420240323312,-1.9878497172866207,-1.8476349788049664
A05_A18_A09,Tripartite,-1.0206549300827457,-0.1355460354136149,-0.5781004827481803
A05_A18_A10,Tripartite,-0.8088780204365519,1.444969347171313,0.31804566336738055
A05_A18_A11,Tripartite,-0.7199208484213396,-0.0442196948729316,-0.38207027164713564
A05_A18_A12,Tripartite,-1.3739297297869175,-1.7336285453521978,-1.5537791375695575
A05_A18_A13,Tripartite,-1.945375524916268,1.170594402191541,-0.3873905613623635
A05_A18_A14,Tripartite,-1.1427173070184136,0.1342198003128558,-0.5042487533527789
A05_A18_A15,Tripartite,2.9645833891303046,1.3608490720402129,2.162716230585259
A05_A18_A16,Tripartite,-1.8679354001920447,-3.05707291167275,-2.4625041559323972
A05_A18_A17,Tripartite,-0.8906574970963952,-1.8854684343142856,-1.3880629657053403
A05_A18_A18,Tripartite,-1.9358668182450616,-1.5824897634668067,-1.7591782908559341
A05_A18_A19,Tripartite,-2.126855365983864,-3.0259493404098667,-2.5764023531968654
A05_A18_A20,Tripartite,-2.59396249149349,-2.7158584734545324,-2.654910482474011
A05_A18_A21,Tripartite,-1.046944664488874,-1.933384692348881,-1.4901646784188776
A05_A18_A22,Tripartite,-2.643005903162264,-2.974754855888398,-2.808880379525331
A05_A18_A23,Tripartite,-2.866033441192944,-3.028033544276342,-2.9470334927346427
A05_A18_A24,Tripartite,0.4733909653436319,-0.9852525400688816,-0.25593078736262487
A05_A18_A25,Tripartite,-1.541161622564772,-1.4381472416115126,-1.4896544320881424
A05_A19_A01,Tripartite,-0.3899307094369001,-0.775177288287688,-0.5825539988622941
A05_A19_A02,Tripartite,3.213441572420141,4.728591913818762,3.9710167431194514
A05_A19_A03,Tripartite,0.7166322570693864,2.7726035333751664,1.7446178952222764
A05_A19_A04,Tripartite,1.457321169077479,0.5738057435173938,1.0155634562974365
A05_A19_A05,Tripartite,0.7980305676987182,0.3554808696530745,0.5767557186758964
A05_A19_A06,Tripartite,-0.8911597256793966,-1.178844010765188,-1.0350018682222923
A05_A19_A07,Tripartite,0.0165055290178854,-0.6989989335458942,-0.3412467022640044
A05_A19_A08,Tripartite,-0.5522026090181253,1.2851486534560437,0.36647302221895917
A05_A19_A09,Tripartite,1.5853245688198865,3.232241035261327,2.408782802040607
A05_A19_A10,Tripartite,-1.963581438523512,-1.4281275109334264,-1.6958544747284692
A05_A19_A11,Tripartite,0.2961705943377316,-0.4980224842166978,-0.10092594493948312
A05_A19_A12,Tripartite,-0.4529962865898166,0.0179997611735567,-0.21749826270812994
A05_A19_A13,Tripartite,-0.3414167672558856,-2.227187697784712,-1.2843022325202988
A05_A19_A14,Tripartite,0.8554326669485292,0.5668211123798422,0.7111268896641857
A05_A19_A15,Tripartite,-0.7001442840040982,-1.0400848247127057,-0.8701145543584019
A05_A19_A16,Tripartite,-3.078091443176438,-2.7905882765762087,-2.9343398598763235
A05_A19_A17,Tripartite,-1.169982956240187,-0.4077414523301585,-0.7888622042851728
A05_A19_A18,Tripartite,-2.6050786551486382,-1.5374980843902375,-2.0712883697694378
A05_A19_A19,Tripartite,-1.5354341758582,-1.6007762141431277,-1.5681051950006637
A05_A19_A20,Tripartite,-1.5089917664630954,-2.316444677005632,-1.9127182217343637
A05_A19_A21,Tripartite,0.6851992975067649,-0.3486073073705454,0.16829599506810974
A05_A19_A22,Tripartite,-1.7337686747752254,-1.151489003124394,-1.4426288389498096
A05_A19_A23,Tripartite,-1.114835319535934,-2.0752568281637203,-1.595046073849827
A05_A19_A24,Tripartite,0.9377563229483816,-0.1276731476588188,0.40504158764478143
A05_A19_A25,Tripartite,-1.5135321612168549,-2.1141170199821886,-1.8138245905995216
A05_A20_A01,Tripartite,0.7903878681564759,0.4007401268336071,0.5955639974950415
A05_A20_A02,Tripartite,-1.9568388550001736,-2.872873695716893,-2.4148562753585336
A05_A20_A03,Tripartite,-0.2467504678583172,-0.2178196770504938,-0.2322850724544055
A05_A20_A04,Tripartite,1.899578975225203,1.2317340263573744,1.5656565007912886
A05_A20_A05,Tripartite,-1.7580896609183363,-0.3247401363347815,-1.041414898626559
A05_A20_A06,Tripartite,1.2802483297852354,1.7153094275593703,1.4977788786723027
A05_A20_A07,Tripartite,0.8782137135751067,-0.5473816643937685,0.16541602459066912
A05_A20_A08,Tripartite,-2.192922602451261,-2.0603775699339084,-2.1266500861925848
A05_A20_A09,Tripartite,-0.7161261301873065,0.1687123363391106,-0.273706896924098
A05_A20_A10,Tripartite,-1.952477887764413,-0.4016223778964128,-1.1770501328304128
A05_A20_A11,Tripartite,2.646283830771998,3.6598658455033535,3.153074838137676
A05_A20_A12,Tripartite,-0.1962340297925878,-0.8452559280344437,-0.5207449789135158
A05_A20_A13,Tripartite,0.3254345959939131,-0.0298237638937838,0.14780541605006464
A05_A20_A14,Tripartite,-0.017429782350361,-1.4251054679689548,-0.7212676251596579
A05_A20_A15,Tripartite,1.4722043857408855,3.938707276245184,2.705455830993035
A05_A20_A16,Tripartite,-0.1182711124603727,0.4099006731448831,0.1458147803422552
A05_A20_A17,Tripartite,-0.4587562747111506,2.029575775168447,0.7854097502286482
A05_A20_A18,Tripartite,-3.1699500228129183,-3.722496086441369,-3.4462230546271435
A05_A20_A19,Tripartite,0.3279163071493075,0.233488572069574,0.28070243960944075
A05_A20_A20,Tripartite,-0.9119120851570984,-0.7682848953014493,-0.8400984902292739
A05_A20_A21,Tripartite,-0.1372526677037735,-0.293821335977069,-0.21553700184042124
A05_A20_A22,Tripartite,-2.323844924920301,-0.5764297545871199,-1.4501373397537105
A05_A20_A23,Tripartite,-1.5686092524884112,-2.8582804949011624,-2.2134448736947867
A05_A20_A24,Tripartite,0.5841202480253267,0.2745067453407003,0.4293134966830135
A05_A20_A25,Tripartite,-1.5766994697327583,-3.2503349560455623,-2.41351721288916
A05_A21_A01,Tripartite,-2.52785080403001,-2.9219736390023203,-2.724912221516165
A05_A21_A02,Tripartite,-1.488529102188023,-1.984874226423825,-1.736701664305924
A05_A21_A03,Tripartite,-1.018162084484007,-1.3433447594127823,-1.1807534219483946
A05_A21_A04,Tripartite,1.7343063120760016,0.6442307403919191,1.1892685262339604
A05_A21_A05,Tripartite,-0.1681295217589395,-1.5803106822492972,-0.8742201020041184
A05_A21_A06,Tripartite,0.0940008709958841,2.8867053502087248,1.4903531106023045
A05_A21_A07,Tripartite,-3.6695315544873104,-2.516054035540924,-3.092792795014117
A05_A21_A08,Tripartite,-2.267728723679173,-0.111012495811632,-1.1893706097454024
A05_A21_A09,Tripartite,-2.370338902618477,-1.0579439424944892,-1.7141414225564833
A05_A21_A10,Tripartite,0.8486689572809101,2.5236927952894663,1.6861808762851882
A05_A21_A11,Tripartite,0.8078105078807144,2.0463447899413176,1.427077648911016
A05_A21_A12,Tripartite,-0.522471577564276,0.900058211289522,0.18879331686262302
